"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1999-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19991130","+,,0","19991130","+,,0","","","19991103",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,03,","","","","","50.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19991231","+,,0","19991231","+,,0","","","19991215",",,0","","","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,15,","","","","","70.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3","1,0","2","1,0","0","1,0","","","0","1,0","","","","","","","","","","","","","","","","","20000131",",1,0","","","20000111",",1,0","","","","","","","18","1,,0,31,","20.3","1,,0,11,","","","","","28.2","1,,,0","21","1,,,0","","","","","","","","","",""
"USC00362013","2000-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","","","","","","","","","1","5,0","","","","","","","","","","","","","","","","","20000219",",5,0","","","","","","","","","","","102","5,,0,19,","","","","","","","","","102","5,,,0","","","","","","","","","",""
"USC00362013","2000-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","20000331","+,,0","20000331","+,,0","","","20000322",",,0","","","","","0",",,0,31,+","0",",,0,31,+","42.2",",,0,22,","","","","","110.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","2",",0","","","0","1,0","","","","","","","","","","","","","","","","","20000430","+,1,0","1","","20000409",",,0","","","","","","","0","1,,0,30,+","30.0",",,0,09,","","","","","94.0",",,,0","0","1,,,0","","","","","","","","","",""
"USC00362013","2000-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20000531","+,,0","20000531","+,,0","3","","20000524",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.8",",,0,24,","","","","","95.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","13",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","20000630","+,,0","20000630","+,,0","4","","20000606",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,06,","","","","","182.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20000731","+,,0","20000731","+,,0","1","","20000715",",,0","","","","","0",",,0,31,+","0",",,0,31,+","15.5",",,0,15,","","","","","37.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20000831","+,,0","20000831","+,,0","","","20000801",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,01,","","","","","86.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","20000930","+,,0","20000930","+,,0","","","20000902",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,02,","","","","","83.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20001031","+,,0","20001031","+,,0","","","20001018",",,0","","","","","0",",,0,31,+","0",",,0,31,+","55.9",",,0,18,","","","","","72.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2000-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20001123",",,0","20001123",",,0","","","20001110",",,0","","","","","0",",T,0,23,","0",",T,0,23,","13.7",",,0,10,","","","","","34.6",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2000-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","1",",0","11","2,0","0","2,0","","","","","","","","","","","","","","","20001221",",2,0","20001208",",2,0","","","20001217",",,0","","","","","127","2,,0,21,","0","2,T,0,08,","55.4",",,0,17,","","","","","88.4",",,,0","0","2,T,,0","","","","","","","","","",""
"USC00362013","2001-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","20010121",",,0","","","20010131",",,0","","","","","","","178",",,0,21,","12.4",",,0,31,","","","","","35.7",",,,0","280",",,,0","","","","","","","","","",""
"USC00362013","2001-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0","3,0","1",",0","","","","","","","","","","","","","","","20010228","+,3,0","20010222",",,0","","","20010206",",,0","","","","","0","3,,0,28,+","102",",,0,22,","10.2",",,0,06,","","","","","36.9",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","2001-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","","","0","2,0","","","","","","","","","","","","","","","","","20010331","+,2,0","","","20010330",",,0","","","","","","","0","2,,0,31,+","34.8",",,0,30,","","","","","105.2",",,,0","0","2,,,0","","","","","","","","","",""
"USC00362013","2001-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20010430","+,,0","20010430","+,,0","","","20010407",",,0","","","","","0",",,0,30,+","0",",,0,30,+","16.0",",,0,07,","","","","","47.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20010531","+,,0","20010531","+,,0","","","20010522",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,22,","","","","","31.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20010630","+,,0","20010630","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","124.6",",a,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20010731","+,,0","20010731","+,,0","","","20010726",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,26,","","","","","53.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20010831","+,,0","20010831","+,,0","","","20010820",",,0","","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,20,","","","","","34.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","20010930","+,,0","20010930","+,,0","","","20010925",",,0","","","","","0",",,0,30,+","0",",,0,30,+","66.3",",,0,25,","","","","","137.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20011031","+,,0","20011031","+,,0","","","20011016",",,0","","","","","0",",,0,31,+","0",",,0,31,+","64.8",",,0,16,","","","","","87.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20011130","+,,0","20011130","+,,0","","","20011126",",,0","","","","","0",",,0,30,+","0",",,0,30,+","23.9",",,0,26,","","","","","32.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2001-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20011231","+,,0","20011231","+,,0","","","20011218","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,18,+","","","","","54.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","1",",0","11","3,0","2",",0","","","","","","","","","","","","","","","20020108",",3,0","20020107",",,0","","","20020107",",,0","","","","","229","3,,0,08,","279",",,0,07,","25.7",",,0,07,","","","","","52.9",",,,0","381",",,,0","","","","","","","","","",""
"USC00362013","2002-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20020204",",,0","20020204",",,0","","","20020211",",,0","","","","","0",",T,0,04,","0",",T,0,04,","17.5",",,0,11,","","","","","22.6",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2002-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","6","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","20020325","+,,0","20020325","+,,0","1","","20020327",",1,0","","","","","0",",T,0,25,+","0",",T,0,25,+","21.8","1,,0,27,","","","","","55.4","1,,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2002-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20020430","+,,0","20020430","+,,0","","","20020415",",,0","","","","","0",",,0,30,+","0",",,0,30,+","19.6",",,0,15,","","","","","70.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0","1,0","0",",0","","","","","","","","","","","","","","","20020630","+,1,0","20020630","+,,0","","","20020607",",,0","","","","","0","1,,0,30,+","0",",,0,30,+","33.0",",,0,07,","","","","","106.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20020731","+,,0","20020731","+,,0","","","20020728",",,0","","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,28,","","","","","42.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20020831","+,,0","20020831","+,,0","","","20020823",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,23,","","","","","29.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","20020930","+,,0","20020930","+,,0","","","20020923",",,0","","","","","0",",,0,30,+","0",",,0,30,+","62.0",",,0,23,","","","","","175.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2002-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","3",",0","1",",0","1",",0","","","","","","","","","","","","","","","20021030",",,0","20021030",",,0","","","20021012",",,0","","","","","76",",,0,30,","76",",,0,30,","36.8",",,0,12,","","","","","165.6",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","2002-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","1","3,0","1",",0","","","","","","","","","","","","","","","20021127",",3,0","20021127",",,0","","","20021113",",,0","","","","","76","3,,0,27,","76",",,0,27,","19.8",",,0,13,","","","","","84.8",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","2002-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","5",",0","1",",0","17","1,0","5",",0","","","","","","","","","","","","","","","20021206",",1,0","20021206",",,0","","","20021212",",,0","","","","","178","1,,0,06,","165",",,0,06,","30.5",",,0,12,","","","","","83.1",",,,0","443",",,,0","","","","","","","","","",""
"USC00362013","2003-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","15",",0","5",",0","","","","","","","","","","","","","","","20030104",",,0","20030107",",,0","","","20030102",",,0","","","","","152",",,0,04,","119",",,0,07,","19.1",",,0,02,","","","","","50.6",",,,0","439",",,,0","","","","","","","","","",""
"USC00362013","2003-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","22","3,0","5",",0","","","","","","","","","","","","","","","20030218",",3,0","20030217",",,0","","","20030223",",,0","","","","","457","3,,0,18,","345",",,0,17,","21.1",",,0,23,","","","","","72.4",",,,0","706",",,,0","","","","","","","","","",""
"USC00362013","2003-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","1",",0","2","2,0","1",",0","","","","","","","","","","","","","","","20030307",",2,0","20030307",",,0","","","20030321",",,0","","","","","127","2,,0,07,","114",",,0,07,","25.4",",,0,21,","","","","","61.9",",,,0","114",",,,0","","","","","","","","","",""
"USC00362013","2003-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","","","20030407",",,0","20030407",",,0","","","20030412",",,0","","","","","102",",,0,07,","102",",,0,07,","21.3",",,0,12,","","","","","75.3",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","2003-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","16",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20030531","+,,0","20030531","+,,0","","","20030517",",,0","","","","","0",",,0,31,+","0",",,0,31,+","15.0",",,0,17,","","","","","76.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20030630","+,,0","20030630","+,,0","","","20030621",",,0","","","","","0",",,0,30,+","0",",,0,30,+","51.6",",,0,21,","","","","","155.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20030731","+,,0","20030731","+,,0","","","20030722",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,22,","","","","","104.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20030831","+,,0","20030831","+,,0","","","20030830",",,0","","","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,30,","","","","","145.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20030930","+,,0","20030930","+,,0","","","20030923",",,0","","","","","0",",,0,30,+","0",",,0,30,+","55.4",",,0,23,","","","","","161.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","20031003",",,0","20031003",",,0","","","20031015",",,0","","","","","0",",T,0,03,","0",",T,0,03,","37.6",",,0,15,","","","","","120.1",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2003-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","20031130","+,,0","20031130","+,,0","","","20031120",",,0","","","","","0",",,0,30,+","0",",,0,30,+","43.4",",,0,20,","","","","","105.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","6","1,0","1","1,0","","","2","1,0","","","","","","","","","","","","","","","","","20031206",",1,0","","","20031211",",1,0","","","","","","","170","1,,0,06,","26.9","1,,0,11,","","","","","99.8","1,,,0","337","1,,,0","","","","","","","","","",""
"USC00362013","2004-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","0",",0","15","3,0","6","1,0","","","","","","","","","","","","","","","20040128",",3,0","20040128",",1,0","","","20040105",",,0","","","","","279","3,,0,28,","165","1,,0,28,","23.6",",,0,05,","","","","","63.2",",,,0","468","1,,,0","","","","","","","","","",""
"USC00362013","2004-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","24",",0","2",",0","","","","","","","","","","","","","","","20040206",",,0","20040206","+,,0","","","20040207",",,0","","","","","254",",,0,06,","30",",,0,06,+","17.5",",,0,07,","","","","","44.7",",,,0","68",",,,0","","","","","","","","","",""
