"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","2009-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","78.0","0","58.3",",0","18",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","20090519",",,0","20090531","+,,0","20090531","+,,0","","","20090503",",,0","20090531",",,0","4.4",",0,19,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,03,","30.0",",0,31,","2126.4","0","20.4",",0","179.1",",,,0","0",",,,0","19.56",",0","25.00",",,,0","14.11",",,,0","","","","","","","","","",""
"USW00003841","2009-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","254.0","0","176.0",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","20090601",",,0","20090630","+,,0","20090630","+,,0","","","20090610",",,0","20090619",",,0","12.8",",0,01,","0",",,0,30,+","0",",,0,30,+","58.4",",,0,10,","33.9",",0,19,","2126.4","0","0.0",",0","195.7",",,,0","0",",,,0","24.20",",0","29.97",",,,0","18.43",",,,0","","","","","","","","","",""
"USW00003841","2009-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","410.3","0","156.3",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","20090719",",,0","20090731","+,,0","20090731","+,,0","","","20090716",",,0","20090725",",,0","12.8",",0,19,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,16,","32.2",",0,25,","0.0","0","0.0",",0","149.2",",,,0","0",",,,0","23.38",",0","28.92",",,,0","17.83",",,,0","","","","","","","","","",""
"USW00003841","2009-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","603.0","0","192.7",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","20090831",",,0","20090831","+,,0","20090831","+,,0","","","20090819",",,0","20090810","+,,0","14.4",",0,31,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,19,","32.8",",0,10,+","0.0","0","0.0",",0","140.5",",,,0","0",",,,0","24.55",",0","30.04",",,,0","19.06",",,,0","","","","","","","","","",""
"USW00003841","2009-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","723.9","0","120.9",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","20090929",",,0","20090930","+,,0","20090930","+,,0","","","20090926",",,0","20090924",",,0","7.8",",0,29,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,26,","30.6",",0,24,","9.5","0","9.5",",0","146.4",",,,0","0",",,,0","22.05",",0","26.34",",,,0","17.75",",,,0","","","","","","","","","",""
"USW00003841","2009-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","728.6","0","4.7",",0","14",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","20091019",",,0","20091031","+,,0","20091031","+,,0","","","20091014",",,0","20091009",",,0","0.6",",0,19,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,14,","26.7",",0,09,","136.6","0","127.1",",0","146.9",",,,0","0",",,,0","14.39",",0","19.68",",,,0","9.09",",,,0","","","","","","","","","",""
"USW00003841","2009-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","728.6","0","0.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","5",",0","0",",0","","","","","20091128",",,0","20091130","+,,0","20091130","+,,0","","","20091110",",,0","20091114",",,0","-2.2",",0,28,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,10,","24.4",",0,14,","373.3","0","236.7",",0","80.1",",,,0","0",",,,0","10.44",",0","17.18",",,,0","3.71",",,,0","","","","","","","","","",""
"USW00003841","2009-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","728.6","0","0.0",",0","13",",0","10",",0","6",",0","0",",0","1",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","","","20091211",",,0","20091205",",,0","20091205",",,0","","","20091208",",,0","20091209",",,0","-8.3",",0,11,","0",",T,0,05,","25",",,0,05,","55.6",",,0,08,","16.1",",0,09,","827.4","0","454.1",",0","237.7",",,,0","25",",,,0","3.69",",0","8.25",",,,0","-0.87",",,,0","","","","","","","","","",""
"USW00003841","2010-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","10",",0","8",",0","2",",0","4",",0","3",",0","0",",0","22",",0","9",",0","0",",0","0",",0","","","","","20100109",",,0","20100131",",,0","20100129",",,0","","","20100124",",,0","20100119",",,0","-13.9",",0,09,","102",",,0,31,","51",",,0,29,","79.2",",,0,24,","17.2",",0,19,","1362.3","0","534.9",",0","216.5",",,,0","114",",,,0","1.08",",0","5.69",",,,0","-3.53",",,,0","","","","","","","","","",""
"USW00003841","2010-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","9",",0","7",",0","1",",0","6",",0","1",",0","0",",0","23",",0","2",",0","0",",0","0",",0","","","","","20100213","+,,0","20100216","+,,0","20100215",",,0","","","20100205",",,0","20100221",",,0","-7.2",",0,13,+","51",",,0,16,+","51",",,0,15,","50.5",",,0,05,","18.9",",0,21,","1831.9","0","469.6",",0","118.7",",,,0","59",",,,0","1.56",",0","5.82",",,,0","-2.69",",,,0","","","","","","","","","",""
"USW00003841","2010-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","5",",0","0",",0","","","","","20100305",",,0","20100331","+,,0","20100302",",,0","","","20100312",",,0","20100331",",,0","-5.6",",0,05,","0",",,0,31,+","0",",T,0,02,","30.2",",,0,12,","24.4",",0,31,","2133.2","0","301.3",",0","100.1",",,,0","0",",T,,0","8.61",",0","14.41",",,,0","2.82",",,,0","","","","","","","","","",""
"USW00003841","2010-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","20.8","0","20.8",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","20100410","+,,0","20100430","+,,0","20100430","+,,0","","","20100424",",,0","20100406","+,,0","2.2",",0,10,+","0",",,0,30,+","0",",,0,30,+","39.6",",,0,24,","31.1",",0,06,+","2206.9","0","73.7",",0","83.4",",,,0","0",",,,0","16.57",",0","24.70",",,,0","8.43",",,,0","","","","","","","","","",""
"USW00003841","2010-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","124.7","0","103.9",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","20100509",",,0","20100531","+,,0","20100531","+,,0","","","20100501",",,0","20100523",",,0","6.7",",0,09,","0",",,0,31,+","0",",,0,31,+","59.2",",,0,01,","31.7",",0,23,","2221.6","0","14.7",",0","175.7",",,,0","0",",,,0","21.21",",0","27.50",",,,0","14.92",",,,0","","","","","","","","","",""
"USW00003841","2010-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","349.6","0","224.9",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","20100607",",,0","20100630","+,,0","20100630","+,,0","","","20100609",",,0","20100614",",,0","14.4",",0,07,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,09,","35.0",",0,14,","2221.6","0","0.0",",0","92.4",",,,0","0",",,,0","25.83",",0","31.61",",,,0","20.05",",,,0","","","","","","","","","",""
"USW00003841","2010-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","613.2","0","263.6",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","20100702",",,0","20100731","+,,0","20100731","+,,0","","","20100713",",,0","20100708",",,0","17.2",",0,02,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,13,","36.1",",0,08,","0.0","0","0.0",",0","161.7",",,,0","0",",,,0","26.84",",0","32.58",",,,0","21.09",",,,0","","","","","","","","","",""
"USW00003841","2010-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","880.9","0","267.7",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","20100827","+,,0","20100831","+,,0","20100831","+,,0","","","20100816",",,0","20100813",",,0","17.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","36.3",",,0,16,","36.7",",0,13,","0.0","0","0.0",",0","123.0",",,,0","0",",,,0","26.97",",0","32.69",",,,0","21.25",",,,0","","","","","","","","","",""
"USW00003841","2010-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1001.7","0","120.8",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","","","","","20100905",",,0","20100930","+,,0","20100930","+,,0","","","20100911",",,0","20100921","+,,0","10.0",",0,05,","0",",,0,30,+","0",",,0,30,+","54.9",",,0,11,","33.9",",0,21,+","3.6","0","3.6",",0","123.0",",,,0","0",",,,0","22.24",",0","28.96",",,,0","15.52",",,,0","","","","","","","","","",""
"USW00003841","2010-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1007.5","0","5.8",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","20101030",",,0","20101031","+,,0","20101031","+,,0","","","20101025",",,0","20101011",",,0","0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","67.1",",,0,25,","30.0",",0,11,","105.2","0","101.6",",0","112.7",",,,0","0",",,,0","15.24",",0","23.53",",,,0","6.95",",,,0","","","","","","","","","",""
"USW00003841","2010-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1007.5","0","0.0",",0","11",",0","10",",0","3",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","","","","","20101128","+,,0","20101130","+,,0","20101130","+,,0","","","20101130",",,0","20101125","+,,0","-3.3",",0,28,+","0",",,0,30,+","0",",,0,30,+","86.9",",,0,30,","23.3",",0,25,+","355.1","0","249.9",",0","215.7",",,,0","0",",,,0","10.00",",0","16.94",",,,0","3.06",",,,0","","","","","","","","","",""
"USW00003841","2010-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","1007.5","0","0.0",",0","11",",0","7",",0","0",",0","4",",0","2",",0","0",",0","26",",0","5",",0","0",",0","0",",0","","","","","20101229",",,0","20101213",",,0","20101212",",,0","","","20101212",",,0","20101231",",,0","-16.7",",0,29,","102",",,0,13,","89",",,0,12,","14.7",",,0,12,","15.6",",0,31,","924.0","0","568.9",",0","59.9",",,,0","140",",,,0","-0.02",",0","4.54",",,,0","-4.57",",,,0","","","","","","","","","",""
"USW00003841","2011-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","X","0.0",",X","10",",X","7",",X","1",",X","7",",X","2",",X","0",",X","25",",X","4",",X","0",",X","0",",X","","","","","20110114",",,X","20110112",",,X","20110110","+,,X","","","20110101",",,X","20110130",",,X","-11.1",",X,14,","102",",,X,12,","76",",,X,10,+","73.2",",,X,01,","20.6",",X,30,","1439.4","X","515.4",",X","114.5",",,,X","178",",,,X","1.71",",X","6.76",",,,X","-3.35",",,,X","","","","","","","","","",""
"USW00003841","2011-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","X","0.0",",X","10",",X","7",",X","1",",X","0",",X","0",",X","0",",X","15",",X","0",",X","2",",X","0",",X","","","","","20110211",",,X","20110228","+,,X","20110209",",,X","","","20110228",",,X","20110217",",,X","-8.3",",X,11,","0",",,X,28,+","0",",T,X,09,","70.6",",,X,28,","22.2",",X,17,","1765.0","X","325.6",",X","152.7",",,,X","0",",T,,X","6.71",",X","13.27",",,,X","0.14",",,,X","","","","","","","","","",""
"USW00003841","2011-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","2.8","X","2.8",",X","14",",X","11",",X","2",",X","0",",X","0",",X","0",",X","2",",X","0",",X","9",",X","0",",X","","","","","20110312",",,X","20110331","+,,X","20110331","+,,X","","","20110305",",,X","20110322",",,X","-1.1",",X,12,","0",",,X,31,+","0",",,X,31,+","40.1",",,X,05,","28.3",",X,22,","1990.0","X","225.0",",X","182.1",",,,X","0",",,,X","11.16",",X","16.95",",,,X","5.38",",,,X","","","","","","","","","",""
"USW00003841","2011-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","36.7","X","33.9",",X","13",",X","8",",X","3",",X","0",",X","0",",X","0",",X","2",",X","0",",X","25",",X","0",",X","","","","","20110406","+,,X","20110430","+,,X","20110430","+,,X","","","20110427",",,X","20110410",",,X","-0.6",",X,06,+","0",",,X,30,+","0",",,X,30,+","75.4",",,X,27,","31.7",",X,10,","2078.3","X","88.3",",X","262.5",",,,X","0",",,,X","16.52",",X","23.96",",,,X","9.07",",,,X","","","","","","","","","",""
"USW00003841","2011-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","130.6","X","93.9",",X","8",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","4",",X","","","","","20110505",",,X","20110531","+,,X","20110531","+,,X","","","20110503",",,X","20110530",",,X","2.2",",X,05,","0",",,X,31,+","0",",,X,31,+","41.9",",,X,03,","34.4",",X,30,","2127.7","X","49.4",",X","60.9",",,,X","0",",,,X","19.77",",X","26.08",",,,X","13.46",",,,X","","","","","","","","","",""
"USW00003841","2011-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","326.1","X","195.5",",X","11",",X","9",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","14",",X","","","","","20110614",",,X","20110630","+,,X","20110630","+,,X","","","20110618",",,X","20110608",",,X","16.1",",X,14,","0",",,X,30,+","0",",,X,30,+","37.6",",,X,18,","35.0",",X,08,","2128.3","X","0.6",",X","139.7",",,,X","0",",,,X","24.83",",X","30.82",",,,X","18.85",",,,X","","","","","","","","","",""
"USW00003841","2011-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","592.3","X","266.2",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","20",",X","","","","","20110701",",,X","20110731","+,,X","20110731","+,,X","","","20110715",",,X","20110711",",,X","16.1",",X,01,","0",",,X,31,+","0",",,X,31,+","50.3",",,X,15,","35.6",",X,11,","0.0","X","0.0",",X","102.0",",,,X","0",",,,X","26.92",",X","32.45",",,,X","21.39",",,,X","","","","","","","","","",""
"USW00003841","2011-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","825.0","X","232.7",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","20",",X","","","","","20110829",",,X","20110831","+,,X","20110831","+,,X","","","20110803",",,X","20110825",",,X","14.4",",X,29,","0",",,X,31,+","0",",,X,31,+","10.4",",,X,03,","36.1",",X,25,","0.0","X","0.0",",X","32.8",",,,X","0",",,,X","25.84",",X","32.71",",,,X","18.97",",,,X","","","","","","","","","",""
"USW00003841","2011-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","905.5","X","80.5",",X","12",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","3",",X","","","","","20110930","+,,X","20110930","+,,X","20110930","+,,X","","","20110905",",,X","20110903",",,X","10.0",",X,30,+","0",",,X,30,+","0",",,X,30,+","175.0",",,X,05,","36.7",",X,03,","8.3","X","8.3",",X","287.5",",,,X","0",",,,X","20.74",",X","26.36",",,,X","15.12",",,,X","","","","","","","","","",""
"USW00003841","2011-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","912.8","X","7.3",",X","7",",X","5",",X","2",",X","0",",X","0",",X","0",",X","1",",X","0",",X","17",",X","0",",X","","","","","20111030",",,X","20111031","+,,X","20111031","+,,X","","","20111019",",,X","20111017","+,,X","-0.6",",X,30,","0",",,X,31,+","0",",,X,31,+","44.5",",,X,19,","28.3",",X,17,+","138.0","X","129.7",",X","120.8",",,,X","0",",,,X","14.38",",X","21.24",",,,X","7.53",",,,X","","","","","","","","","",""
"USW00003841","2011-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","913.4","X","0.6",",X","14",",X","8",",X","5",",X","0",",X","0",",X","0",",X","7",",X","0",",X","5",",X","0",",X","","","","","20111118",",,X","20111130","+,,X","20111130","+,,X","","","20111128",",,X","20111122",",,X","-3.9",",X,18,","0",",,X,30,+","0",",,X,30,+","91.7",",,X,28,","23.3",",X,22,","373.3","X","235.3",",X","314.4",",,,X","0",",,,X","10.51",",X","16.87",",,,X","4.15",",,,X","","","","","","","","","",""
"USW00003841","2011-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","913.4","X","0.0",",X","10",",X","8",",X","4",",X","0",",X","0",",X","0",",X","18",",X","0",",X","1",",X","0",",X","","","","","20111211",",,X","20111231","+,,X","20111231","+,,X","","","20111207",",,X","20111205",",,X","-4.4",",X,11,","0",",,X,31,+","0",",,X,31,+","34.5",",,X,07,","22.8",",X,05,","729.1","X","355.8",",X","146.5",",,,X","0",",,,X","6.85",",X","12.72",",,,X","0.99",",,,X","","","","","","","","","",""
"USW00003841","2012-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","W","0.0",",X","12",",X","9",",X","4",",X","0",",X","0",",X","0",",X","16",",X","2",",X","0",",X","0",",X","","","","","20120104",",,X","20120113",",,X","20120112","+,,X","","","20120111",",,X","20120125",",,X","-8.3",",X,04,","0",",T,X,13,","0",",T,X,12,+","33.8",",,X,11,","17.8",",X,25,","1122.7","W","393.6",",X","180.7",",,,X","0",",T,,X","5.64",",X","11.38",",,,X","-0.11",",,,X","","","","","","","","","",""
"USW00003841","2012-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","W","0.0",",W","11",",W","7",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","3",",W","0",",W","","","","","20120212",",,W","20120229","+,,W","20120229","+,,W","","","20120201",",,W","20120223",",,W","-9.4",",W,12,","0",",,W,29,+","0",",,W,29,+","21.1",",,W,01,","24.4",",W,23,","1439.2","W","316.5",",W","107.5",",,,W","0",",,,W","7.42",",W","13.53",",,,W","1.31",",,,W","","","","","","","","","",""
"USW00003841","2012-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","18.6","W","18.6",",X","14",",X","10",",X","2",",X","0",",X","0",",X","0",",X","4",",X","0",",X","20",",X","0",",X","","","","","20120306",",,X","20120331","+,,X","20120331","+,,X","","","20120324",",,X","20120320",",,X","-3.3",",X,06,","0",",,X,31,+","0",",,X,31,+","44.2",",,X,24,","30.0",",X,20,","1541.6","W","102.4",",X","169.8",",,,X","0",",,,X","15.63",",X","22.87",",,,X","8.39",",,,X","","","","","","","","","",""
"USW00003841","2012-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","41.2","W","22.6",",X","11",",X","7",",X","1",",X","0",",X","0",",X","0",",X","1",",X","0",",X","20",",X","0",",X","","","","","20120412",",,X","20120430","+,,X","20120430","+,,X","","","20120405",",,X","20120402",",,X","-0.6",",X,12,","0",",,X,30,+","0",",,X,30,+","34.3",",,X,05,","31.7",",X,02,","1627.5","W","85.9",",X","104.9",",,,X","0",",,,X","16.22",",X","23.18",",,,X","9.26",",,,X","","","","","","","","","",""
"USW00003841","2012-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","156.2","W","115.0",",X","12",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","","","","","20120511",",,X","20120531","+,,X","20120531","+,,X","","","20120514",",,X","20120528",",,X","7.8",",X,11,","0",",,X,31,+","0",",,X,31,+","40.4",",,X,14,","33.3",",X,28,","1634.7","W","7.2",",X","102.7",",,,X","0",",,,X","21.81",",X","28.05",",,,X","15.58",",,,X","","","","","","","","","",""
"USW00003841","2012-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","320.8","W","164.6",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","12",",X","","","","","20120602",",,X","20120630","+,,X","20120630","+,,X","","","20120601",",,X","20120630",",,X","8.9",",X,02,","0",",,X,30,+","0",",,X,30,+","15.5",",,X,01,","40.0",",X,30,","1638.0","W","3.3",",X","43.7",",,,X","0",",,,X","23.71",",X","30.87",",,,X","16.55",",,,X","","","","","","","","","",""
"USW00003841","2012-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","589.4","W","268.6",",X","16",",X","13",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","21",",X","","","","","20120730","+,,X","20120731","+,,X","20120731","+,,X","","","20120718",",,X","20120701",",,X","18.3",",X,30,+","0",",,X,31,+","0",",,X,31,+","29.5",",,X,18,","40.0",",X,01,","0.0","W","0.0",",X","177.3",",,,X","0",",,,X","27.00",",X","32.93",",,,X","21.06",",,,X","","","","","","","","","",""
"USW00003841","2012-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","776.4","W","187.0",",X","11",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","9",",X","","","","","20120821",",,X","20120831","+,,X","20120831","+,,X","","","20120814",",,X","20120802",",,X","13.3",",X,21,","0",",,X,31,+","0",",,X,31,+","25.1",",,X,14,","34.4",",X,02,","0.0","W","0.0",",X","92.1",",,,X","0",",,,X","24.37",",X","30.43",",,,X","18.31",",,,X","","","","","","","","","",""
"USW00003841","2012-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","871.4","W","95.0",",X","8",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","2",",X","","","","","20120924",",,X","20120930","+,,X","20120930","+,,X","","","20120917",",,X","20120907",",,X","5.6",",X,24,","0",",,X,30,+","0",",,X,30,+","80.0",",,X,17,","32.8",",X,07,","11.9","W","11.9",",X","195.4",",,,X","0",",,,X","21.10",",X","27.26",",,,X","14.95",",,,X","","","","","","","","","",""
"USW00003841","2012-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","877.5","W","6.1",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","","","","","20121019","+,,X","20121031","+,,X","20121031","+,,X","","","20121008",",,X","20121026",",,X","3.3",",X,19,+","0",",,X,31,+","0",",,X,31,+","15.7",",,X,08,","27.2",",X,26,","144.5","W","132.6",",X","47.3",",,,X","0",",,,X","14.25",",X","20.03",",,,X","8.48",",,,X","","","","","","","","","",""
