"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106152","2017-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","20",",7","8",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","0",",7","0",",7","","","20170409","+,,7","20170430","+,,7","20170410",",,7","20170426",",,7","20170422",",,7","-2.8",",7,09,+","0",",,7,30,+","13",",,7,10,","18.0",",,7,26,","20.0",",7,22,","85.6",",,,7","3584.5","7","  11.1",",,,7,3,2","","","320.2",",7","  15.0",",,,7,3,2","","","   4.4",",,,7,3,2","","","   8.3",",,,7,3,2","","","   7.6",",,,7,3,2","","","4.95",",,,7","  11.4",",,,7,3,2","","","14.64",",,,7","76.7",",,,7","26",",,,7","7.66",",7","13.39",",,,7","1.93",",,,7","3358",",,,7"
"USC00106152","2017-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","5.8","7","5.8",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","16",",7","0",",7","","","20170501",",,7","20170531","+,,7","20170516",",,7","20170516",",,7","20170530",",,7","-2.2",",7,01,","0",",,7,31,+","0",",T,7,16,","17.0",",,7,16,","31.1",",7,30,","135.4",",,,7","3764.8","7","  19.4",",,,7,3,2","","","180.3",",7","  23.9",",,,7,3,2","","","   8.9",",,,7,3,2","","","  12.2",",,,7,3,2","","","  13.3",",,,7,3,2","","","9.45",",,,7","  18.4",",,,7,3,2","","","23.56",",,,7","60.5",",,,7","0",",T,,7","12.70",",7","20.63",",,,7","4.78",",,,7","1960",",,,7"
"USC00106152","2017-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","29.2","7","23.4",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","2",",7","","","20170611",",,7","20170630","+,,7","20170630","+,,7","20170609",",,7","20170625",",,7","1.1",",7,11,","0",",,7,30,+","0",",,7,30,+","10.9",",,7,09,","33.3",",7,25,","178.9",",,,7","3852.9","7","  19.4",",,,7,3,2","","","88.1",",7","  23.9","1,,,7,3,2","","","  13.3",",,,7,3,2","","","  17.8","1,,,7,3,2","","","  16.8",",,,7,3,2","","","12.63",",,,7","  21.4","1,,,7,3,2","","","28.12",",,,7","40.6",",,,7","0",",,,7","16.18",",7","24.40",",,,7","7.95",",,,7","1994",",,,7"
"USC00106152","2017-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","84.9","7","55.7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","13",",7","","","20170717",",,7","20170731","+,,7","20170731","+,,7","20170731","+,,7","20170706",",,7","2.8",",7,17,","0",",,7,31,+","0",",,7,31,+","0.0",",,7,31,+","35.6",",7,06,","244.1",",,,7","6.9","7","  22.2",",,,7,3,2","","","6.9",",7","  28.9",",,,7,3,2","","","  18.9",",,,7,3,2","","","  24.4",",,,7,3,2","","","  20.4",",,,7,3,2","","","14.90",",,,7","  26.4",",,,7,3,2","","","30.89",",,,7","0.0",",,,7","0",",,,7","19.91",",7","31.24",",,,7","8.58",",,,7","1639",",,,7"
"USC00106152","2017-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","165.0","7","80.1",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","17",",7","","","20170825",",,7","20170831","+,,7","20170831","+,,7","20170813",",,7","20170829",",,7","1.7",",7,25,","0",",,7,31,+","0",",,7,31,+","4.1",",,7,13,","38.9",",7,29,","202.9",",,,7","25.4","7","  22.8",",,,7,3,2","","","18.5",",7","  29.4",",,,7,3,2","","","  17.8",",,,7,3,2","","","  23.3",",,,7,3,2","","","  20.4",",,,7,3,2","","","14.42",",,,7","  26.9",",,,7,3,2","","","29.37",",,,7","4.1",",,,7","0",",,,7","20.32",",7","31.97",",,,7","8.67",",,,7","1394",",,,7"
"USC00106152","2017-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","196.5","7","31.5",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","19",",7","5",",7","","","20170922",",,7","20170930","+,,7","20170930","+,,7","20170918",",,7","20170903","+,,7","-3.3",",7,22,","0",",,7,30,+","0",",,7,30,+","8.4",",,7,18,","36.1",",7,03,+","127.8",",,,7","146.2","7","  20.6",",,,7,3,2","","","120.8",",7","  26.7",",,,7,3,2","","","   8.9",",,,7,3,2","","","  13.3",",,,7,3,2","","","  15.9",",,,7,3,2","","","10.54",",,,7","  20.5",",,,7,3,2","","","22.16",",,,7","27.7",",,,7","0",",,,7","15.36",",7","24.24",",,,7","6.47",",,,7","1704",",,,7"
"USC00106152","2017-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","196.5","7","0.0",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","14",",7","0",",7","1",",7","0",",7","","","20171031",",,7","20171031","+,,7","20171013",",,7","20171022",",,7","20171006",",,7","-6.7",",7,31,","0",",,7,31,+","0",",T,7,13,","25.9",",,7,22,","21.1",",7,06,","","","477.9","7","  12.8",",,,7,3,2","","","331.7",",7","  16.1",",,,7,3,2","","","   5.0",",,,7,3,2","","","   8.3",",,,7,3,2","","","   8.5",",,,7,3,2","","","","","  11.6",",,,7,3,2","","","","","85.4",",,,7","0",",T,,7","7.63",",7","14.64",",,,7","0.63",",,,7","",""
"USC00106152","2017-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","196.5","7","0.0",",7","23",",7","11",",7","1",",7","0","1,7","2","1,7","0",",7","22",",7","0",",7","0",",7","0",",7","","","20171107",",,7","20171107","+,1,7","20171105",",1,7","20171120",",,7","20171123",",,7","-6.1",",7,07,","0","1,T,7,07,+","51","1,,7,05,","31.2",",,7,20,","15.0",",7,23,","","","927.0","7","   7.2",",,,7,3,2","","","449.1",",7","   8.9",",,,7,3,2","","","   2.2",",,,7,3,2","","","   3.9",",,,7,3,2","","","   4.3",",,,7,3,2","","","","","   5.8",",,,7,3,2","","","","","104.4",",,,7","76","1,,,7","3.36",",7","7.30",",,,7","-0.58",",,,7","",""
"USC00106152","2017-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","196.5","7","0.0",",7","13",",7","10",",7","1",",7","15",",7","8",",7","1",",7","31",",7","13",",7","0",",7","0",",7","","","20171224",",,7","20171228",",,7","20171225","+,,7","20171229",",,7","20171230","+,,7","-21.1",",7,24,","203",",,7,28,","76",",,7,25,+","48.8",",,7,29,","6.1",",7,30,+","","","1583.3","7","   2.8",",,,7,3,2","","","656.3",",7","   3.3",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.9",",,,7,3,2","","","","","   1.1",",,,7,3,2","","","","","113.1",",,,7","450",",,,7","-2.84",",7","0.63",",,,7","-6.30",",,,7","",""
"USC00106152","2018-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","20",",7","9",",7","0",",7","6",",7","1",",7","0",",7","26",",7","1",",7","0",",7","0",",7","","","20180102","+,,7","20180104","+,,7","20180111",",,7","20180111",",,7","20180130",",,7","-8.3",",7,02,+","51",",,7,04,+","76",",,7,11,","20.6",",,7,11,","12.2",",7,30,","","","2096.3","7","   2.8",",,,7,3,2","","","513.0",",7","   5.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   1.6",",,,7,3,2","","","","","   2.5",",,,7,3,2","","","","","94.6",",,,7","79",",,,7","1.78",",7","5.40",",,,7","-1.83",",,,7","",""
"USC00106152","2018-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","16",",7","5",",7","0",",7","15",",7","3",",7","1",",7","22",",7","6",",7","0",",7","0",",7","","","20180220",",,7","20180224",",,7","20180224",",,7","20180217",",,7","20180207",",,7","-23.3",",7,20,","203",",,7,24,","165",",,7,24,","22.1",",,7,17,","12.2",",7,07,","","","2632.4","7","   6.7",",,,7,3,2","","","536.1",",7","   7.2",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   2.1",",,,7,3,2","","","","","   2.8",",,,7,3,2","","","","","72.1",",,,7","366",",,,7","-0.81",",7","3.84",",,,7","-5.47",",,,7","",""
"USC00106152","2018-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","15",",7","7",",7","0",",7","7",",7","1",",7","0",",7","26",",7","0",",7","0",",7","0",",7","","","20180303",",,7","20180302",",,7","20180302",",,7","20180318",",,7","20180313",",,7","-11.1",",7,03,","178",",,7,02,","76",",,7,02,","15.5",",,7,18,","17.2",",7,13,","","","3093.3","7","   5.6",",,,7,3,2","","","460.9",",7","   8.9",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   2.7",",,,7,3,2","","","","","   5.2",",,,7,3,2","","","","","66.2",",,,7","89",",,,7","3.46",",7","9.15",",,,7","-2.22",",,,7","",""
"USC00106152","2018-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","16",",7","12",",7","0",",7","0",",7","0",",7","0",",7","14",",7","0",",7","4",",7","0",",7","","","20180402",",,7","20180430","+,,7","20180402",",,7","20180416",",,7","20180427",",,7","-5.0",",7,02,","0",",,7,30,+","18",",,7,02,","11.9",",,7,16,","28.9",",7,27,","107.0",",,,7","3420.1","7","  13.9",",,,7,3,2","","","326.8",",7","  18.3",",,,7,3,2","","","   2.8",",,,7,3,2","","","   6.7",",,,7,3,2","","","   7.8",",,,7,3,2","","","4.74",",,,7","  12.0",",,,7,3,2","","","16.74",",,,7","88.0",",,,7","18",",,,7","7.44",",7","14.01",",,,7","0.87",",,,7","3161",",,,7"
"USC00106152","2018-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.3","7","0.3",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","22",",7","0",",7","","","20180512",",,7","20180531","+,,7","20180531","+,,7","20180518",",,7","20180515",",,7","-1.1",",7,12,","0",",,7,31,+","0",",,7,31,+","17.5",",,7,18,","28.9",",7,15,","138.2",",,,7","3547.3","7","  18.3",",,,7,3,2","","","127.2",",7","  22.2",",,,7,3,2","","","  10.0",",,,7,3,2","","","  14.4",",,,7,3,2","","","  15.2",",,,7,3,2","","","11.83",",,,7","  19.3",",,,7,3,2","","","25.94",",,,7","58.6",",,,7","0",",,,7","14.24",",7","22.09",",,,7","6.38",",,,7","1899",",,,7"
"USC00106152","2018-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","1.4","7","1.1",",7","10",",7","4",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","24",",7","0",",7","","","20180612",",,7","20180630","+,,7","20180630","+,,7","20180609",",,7","20180603",",,7","-0.6",",7,12,","0",",,7,30,+","0",",,7,30,+","22.1",",,7,09,","28.9",",7,03,","145.1",",,,7","3669.0","7","  18.9",",,,7,3,2","","","121.7",",7","  22.2",",,,7,3,2","","","  13.3",",,,7,3,2","","","  16.1",",,,7,3,2","","","  16.0",",,,7,3,2","","","12.26",",,,7","  19.5",",,,7,3,2","","","27.26",",,,7","39.2",",,,7","0",",,,7","14.31",",7","22.85",",,,7","5.77",",,,7","1718",",,,7"
"USC00106152","2018-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","45.7","7","44.3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","14",",7","","","20180703",",,7","20180731","+,,7","20180731","+,,7","20180703",",,7","20180730",",,7","1.1",",7,03,","0",",,7,31,+","0",",,7,31,+","0.8",",,7,03,","36.1",",7,30,","238.5",",,,7","30.3","7","  22.2",",,,7,3,2","","","30.3",",7","  27.2",",,,7,3,2","","","  14.4",",,,7,3,2","","","  17.2",",,,7,3,2","","","  18.7",",,,7,3,2","","","14.95",",,,7","  23.5",",,,7,3,2","","","31.57",",,,7","0.8",",,,7","0",",,,7","18.79",",7","30.13",",,,7","7.45",",,,7","1489",",,,7"
"USC00106152","2018-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","100.5","7","54.8",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","28",",7","11",",7","","","20180825",",,7","20180831","+,,7","20180831","+,,7","20180827",",,7","20180809",",,7","0.0",",7,25,","0",",,7,31,+","0",",,7,31,+","14.5",",,7,27,","40.6",",7,09,","216.9",",,,7","72.4","7","  23.3",",,,7,3,2","","","42.1",",7","  28.3",",,,7,3,2","","","  15.0",",,,7,3,2","","","  20.6",",,,7,3,2","","","  19.8",",,,7,3,2","","","13.57","1,,,7","  25.3",",,,7,3,2","","","28.13","1,,,7","19.3",",,,7","0",",,,7","18.74",",7","29.40",",,,7","8.09",",,,7","1591",",,,7"
"USC00106152","2018-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","104.4","7","3.9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","6",",7","0",",7","16",",7","0",",7","","","20180919",",,7","20180930","+,,7","20180930","+,,7","20180930",",,7","20180906",",,7","-3.3",",7,19,","0",",,7,30,+","0",",,7,30,+","1.3",",,7,30,","31.1",",7,06,","137.3",",,,7","255.0","7","  18.3",",,,7,3,2","","","182.6",",7","  22.8",",,,7,3,2","","","  12.2",",,,7,3,2","","","  15.6",",,,7,3,2","","","  14.5",",,,7,3,2","","","8.49",",,,7","  19.5",",,,7,3,2","","","21.85",",,,7","1.3",",,,7","0",",,,7","12.38",",7","22.32",",,,7","2.43",",,,7","1438",",,,7"
"USC00106152","2018-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","104.4","7","0.0",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","5",",7","0",",7","","","20181011","+,,7","20181031","+,,7","20181031","+,,7","20181009",",,7","20181021",",,7","-6.1",",7,11,+","0",",,7,31,+","0",",,7,31,+","4.1",",,7,09,","25.0",",7,21,","","","581.5","7","  13.9",",,,7,3,2","","","326.5",",7","  16.1",",,,7,3,2","","","   6.1",",,,7,3,2","","","  10.0",",,,7,3,2","","","   8.8",",,,7,3,2","","","","","  12.5",",,,7,3,2","","","","","20.8",",,,7","0",",,,7","7.80",",7","16.00",",,,7","-0.40",",,,7","",""
"USC00106152","2018-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","104.4","7","0.0",",7","14",",7","10",",7","0",",7","0",",7","1",",7","0",",7","20",",7","0",",7","0",",7","0",",7","","","20181108",",,7","20181130","+,,7","20181124",",,7","20181127",",,7","20181102",",,7","-10.6",",7,08,","0",",T,7,30,+","25",",,7,24,","19.6",",,7,27,","14.4",",7,02,","","","1054.2","7","  10.0",",,,7,3,2","","","472.7",",7","  11.1",",,,7,3,2","","","   1.1",",,,7,3,2","","","   2.2",",,,7,3,2","","","   3.6",",,,7,3,2","","","","","   5.3",",,,7,3,2","","","","","94.1",",,,7","38",",,,7","2.58",",7","7.38",",,,7","-2.23",",,,7","",""
"USC00106152","2018-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","104.4","7","0.0",",7","19",",7","11",",7","1",",7","10",",7","7",",7","0",",7","30",",7","9",",7","0",",7","0",",7","","","20181208",",,7","20181229",",,7","20181224",",,7","20181218",",,7","20181218",",,7","-12.8",",7,08,","152",",,7,29,","114",",,7,24,","43.9",",,7,18,","7.8",",7,18,","","","1652.6","7","   2.8",",,,7,3,2","","","598.4",",7","   3.3",",,,7,3,2","","","   0.0",",,,7,3,2","","","   0.0",",,,7,3,2","","","   0.9",",,,7,3,2","","","","","   1.1",",,,7,3,2","","","","","126.3",",,,7","389",",,,7","-0.97",",7","2.51",",,,7","-4.45",",,,7","",""
"USC00106152","2019-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","12",",7","6",",7","0",",7","13",",7","2",",7","0",",7","30",",7","4",",7","0",",7","0",",7","","","20190101",",,7","20190102","+,,7","20190123",",,7","20190123",",,7","20190119","+,,7","-13.3",",7,01,","76",",,7,02,+","183",",,7,23,","13.7",",,7,23,","7.2",",7,19,+","","","2239.2","7","   1.1",",,,7,3,2","","","586.6",",7","   1.1",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.7",",,,7,3,2","","","","","   0.8",",,,7,3,2","","","","","60.3",",,,7","208",",,,7","-0.59",",7","3.37",",,,7","-4.55",",,,7","",""
"USC00106152","2019-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","24",",7","11",",7","0",",7","24",",7","14",",7","2",",7","27",",7","14",",7","0",",7","0",",7","","","20190218",",,7","20190228",",,7","20190210",",,7","20190203",",,7","20190202",",,7","-22.2",",7,18,","432",",,7,28,","178",",,7,10,","13.2",",,7,03,","7.2",",7,02,","","","2873.2","7","   2.2",",,,7,3,2","","","634.0",",7","   2.8",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.7",",,,7,3,2","","","","","   0.9",",,,7,3,2","","","","","91.7",",,,7","1159",",,,7","-4.31",",7","0.02",",,,7","-8.64",",,,7","",""
"USC00106152","2019-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","11",",7","4",",7","0",",7","22",",7","3",",7","5",",7","28",",7","1",",7","0",",7","0",",7","","","20190304",",,7","20190301",",,7","20190313",",,7","20190329",",,7","20190320",",,7","-23.3",",7,04,","406",",,7,01,","56",",,7,13,","4.6",",,7,29,","15.6",",7,20,","","","3431.3","7","   5.6",",,,7,3,2","","","558.1",",7","  10.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   1.5",",,,7,3,2","","","","","   2.6",",,,7,3,2","","","","","23.0",",,,7","143",",,,7","0.33",",7","7.74",",,,7","-7.08",",,,7","",""
"USC00106152","2019-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","15",",7","9",",7","1",",7","0",",7","0",",7","0",",7","11",",7","0",",7","1",",7","0",",7","","","20190430",",,7","20190430","+,,7","20190428",",,7","20190409",",,7","20190419",",,7","-4.4",",7,30,","0",",,7,30,+","0",",T,7,28,","37.3",",,7,09,","21.1",",7,19,","88.5",",,,7","3748.7","7","  12.2",",,,7,3,2","","","317.4",",7","  15.6",",,,7,3,2","","","   5.6",",,,7,3,2","","","   8.9",",,,7,3,2","","","   8.6",",,,7,3,2","","","5.87","1,,,7","  12.5",",,,7,3,2","","","16.64","1,,,7","117.8",",,,7","0",",T,,7","7.75",",7","13.73",",,,7","1.77",",,,7","3259",",,,7"
"USC00106152","2019-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","6",",7","0",",7","15",",7","0",",7","","","20190501",",,7","20190531","+,,7","20190531","+,,7","20190517",",,7","20190511",",,7","-3.3",",7,01,","0",",,7,31,+","0",",,7,31,+","25.7",",,7,17,","27.2",",7,11,","149.4",",,,7","3941.5","7","  17.8",",,,7,3,2","","","192.8",",7","  23.3",",,,7,3,2","","","   7.8",",,,7,3,2","","","  13.3",",,,7,3,2","","","  13.5",",,,7,3,2","","","8.83",",,,7","  18.3",",,,7,3,2","","","23.31",",,,7","56.7",",,,7","0",",,,7","12.11",",7","20.54",",,,7","3.69",",,,7","2220",",,,7"
"USC00106152","2019-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","5.6","7","5.6",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","","","20190628","+,,7","20190630","+,,7","20190630","+,,7","20190606",",,7","20190613",",,7","1.7",",7,28,+","0",",,7,30,+","0",",,7,30,+","11.2",",,7,06,","29.4",",7,13,","177.1",",,,7","4051.1","7","  18.9",",,,7,3,2","","","109.6",",7","  23.3",",,,7,3,2","","","  13.3",",,,7,3,2","","","  16.1",",,,7,3,2","","","  16.4",",,,7,3,2","","","12.22",",,,7","  20.7",",,,7,3,2","","","27.52",",,,7","31.6",",,,7","0",",,,7","14.87",",7","23.59",",,,7","6.14",",,,7","2169",",,,7"
"USC00106152","2019-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","18.9","7","13.3",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","","","20190720",",,7","20190731","+,,7","20190731","+,,7","20190706",",,7","20190723",",,7","0.6",",7,20,","0",",,7,31,+","0",",,7,31,+","2.5",",,7,06,","35.0",",7,23,","204.6",",,,7","57.4","7","  19.4",",,,7,3,2","","","57.4",",7","  25.0",",,,7,3,2","","","  15.6",",,,7,3,2","","","  20.0",",,,7,3,2","","","  17.6",",,,7,3,2","","","13.73",",,,7","  22.4",",,,7,3,2","","","29.64",",,,7","2.5",",,,7","0",",,,7","16.91",",7","27.46",",,,7","6.37",",,,7","1767",",,,7"
"USC00106152","2019-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","56.2","7","37.3",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","","","20190826",",,7","20190831","+,,7","20190831","+,,7","20190822",",,7","20190807","+,,7","1.7",",7,26,","0",",,7,31,+","0",",,7,31,+","2.8",",,7,22,","36.7",",7,07,+","207.1",",,,7","81.6","7","  23.3",",,,7,3,2","","","24.2",",7","  27.2",",,,7,3,2","","","  17.2",",,,7,3,2","","","  22.8",",,,7,3,2","","","  19.8",",,,7,3,2","","","14.16",",,,7","  25.5",",,,7,3,2","","","29.16",",,,7","5.6",",,,7","0",",,,7","18.75",",7","30.06",",,,7","7.45",",,,7","1710",",,,7"
"USC00106152","2019-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","64.7","7","8.5",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","17",",7","3",",7","","","20190930",",,7","20190930","+,,7","20190929",",,7","20190928",",,7","20190903",",,7","-3.9",",7,30,","0",",,7,30,+","0",",T,7,29,","9.7",",,7,28,","33.9",",7,03,","121.0",",,,7","234.3","7","  20.6",",,,7,3,2","","","152.7",",7","  25.6",",,,7,3,2","","","   5.6",",,,7,3,2","","","  10.0",",,,7,3,2","","","  15.3",",,,7,3,2","","","10.87",",,,7","  19.7",",,,7,3,2","","","21.60",",,,7","36.9",",,,7","0",",T,,7","13.53",",7","22.24",",,,7","4.82",",,,7","1948",",,,7"
"USC00106152","2019-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","64.7","7","0.0",",7","11",",7","6",",7","1",",7","0",",7","0",",7","0",",7","21",",7","1",",7","1",",7","0",",7","","","20191029",",,7","20191029",",,7","20191029",",,7","20191019",",,7","20191007",",,7","-16.7",",7,29,","0",",T,7,29,","13",",,7,29,","29.2",",,7,19,","21.7",",7,07,","","","653.5","7","  11.1",",,,7,3,2","","","419.2",",7","  12.8",",,,7,3,2","","","   1.7",",,,7,3,2","","","   2.2",",,,7,3,2","","","   6.8",",,,7,3,2","","","","","   9.6",",,,7,3,2","","","","","79.3",",,,7","18",",,,7","4.81",",7","12.20",",,,7","-2.57",",,,7","",""
"USC00106152","2019-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","64.7","7","0.0",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","22",",7","2",",7","0",",7","0",",7","","","20191129",",,7","20191130",",,7","20191130",",,7","20191117",",,7","20191105",",,7","-13.9",",7,29,","0",",T,7,30,","13",",,7,30,","7.4",",,7,17,","15.0",",7,05,","","","1131.6","7","   7.2",",,,7,3,2","","","478.1",",7","   7.2",",,,7,3,2","","","   0.6",",,,7,3,2","","","   0.6",",,,7,3,2","","","   3.3",",,,7,3,2","","","","","   4.8",",,,7,3,2","","","","","20.2",",,,7","13",",,,7","2.40",",7","8.22",",,,7","-3.42",",,,7","",""
"USC00106152","2019-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","64.7","7","0.0",",7","15",",7","11",",7","0",",7","9",",7","6",",7","0",",7","30",",7","8",",7","0",",7","0",",7","","","20191216","+,,7","20191219",",,7","20191219",",,7","20191231",",,7","20191207",",,7","-8.9",",7,16,+","51",",,7,19,","56",",,7,19,","10.9",",,7,31,","11.7",",7,07,","","","1697.6","7","   3.3","1,,,7,3,2","","","566.0",",7","   3.9","1,,,7,3,2","","","   0.6","1,,,7,3,2","","","   0.6","1,,,7,3,2","","","   1.7","1,,,7,3,2","","","","","   2.2","1,,,7,3,2","","","","","65.9",",,,7","251",",,,7","0.07",",7","4.25",",,,7","-4.11",",,,7","",""
"USC00106152","2020-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","7","0.0",",7","25",",7","16",",7","0",",7","19",",7","7",",7","0",",7","27",",7","3",",7","0",",7","0",",7","","","20200115",",,7","20200115","+,,7","20200111",",,7","20200111",",,7","20200124","+,,7","-16.7",",7,15,","279",",,7,15,+","152",",,7,11,","14.5",",,7,11,","8.9",",7,24,+","","","2258.1","7","   3.3",",,,7,3,2","","","560.5",",7","   4.4","1,,,7,3,2","","","  -4.4",",,,7,3,2","","","   1.1","1,,,7,3,2","","","   1.5",",,,7,3,2","","","","","   2.2","1,,,7,3,2","","","","","120.0",",,,7","594",",,,7","0.25",",7","4.18",",,,7","-3.68",",,,7","",""
