"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00516228","1929-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1607.8","6","59.2","1,6","24","1,6","17","1,6","3","1,6","","","0",",6","0",",6","0","1,6","30","1,6","0","1,6","19291205","+,,6","","","19291223",",1,6","19291213","+,1,6","12.8",",6,05,+","","","92.2","1,,6,23,","26.7","1,6,13,+","","","2.3","6","1.2","1,6","401.0","1,,,6","","","20.27","1,6","23.80","1,,,6","16.74",",,,6","2301",",,,6"
"USC00516228","1930-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","53.9","6","53.9","1,6","24",",6","15",",6","4",",6","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","19300117",",1,6","","","19300103",",,6","19300130","+,,6","10.0","1,6,17,","","","119.9",",,6,03,","26.1",",6,30,+","","","7.0","6","4.7",",6","369.8",",,,6","","","19.92","1,6","24.11",",,,6","15.74","1,,,6","1775",",,,6"
"USC00516228","1930-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","137.2","6","83.3","3,6","20",",6","7",",6","3",",6","","","0","3,6","0","3,6","0",",6","28",",6","0",",6","19300213","+,3,6","","","19300227",",,6","19300210",",,6","15.0","3,6,13,+","","","58.4",",,6,27,","28.3",",6,10,","594.4","5,,,6","7.0","6","0.0",",6","185.4",",,,6","","","21.54","3,6","25.37",",,,6","17.72","3,,,6","1440",",,,6"
"USC00516228","1930-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","206.5","6","69.3","2,6","27",",6","15",",6","3",",6","","","0","1,6","0","1,6","0","1,6","30","1,6","0","1,6","19300312",",1,6","","","19300324",",,6","19300321",",1,6","10.6","1,6,12,","","","55.9",",,6,24,","28.3","1,6,21,","1067.1","2,,,6","9.8","6","2.8","1,6","255.8",",,,6","","","20.58","2,6","24.02","1,,,6","17.13","1,,,6","3796",",,,6"
"USC00516228","1930-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","280.9","6","74.4",",6","22",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19300418",",,6","","","19300412",",,6","19300415",",,6","13.9",",6,18,","","","69.9",",,6,12,","26.1",",6,15,","882.3","1,,,6","10.1","6","0.3",",6","149.9",",,,6","","","20.80",",6","23.76",",,,6","17.84",",,,6","3734",",,,6"
"USC00516228","1930-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","428.5","6","147.6",",6","22",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19300524","+,,6","","","19300508",",,6","19300530","+,,6","18.9",",6,24,+","","","8.9",",,6,08,","27.2",",6,30,+","1100.3",",,,6","10.1","6","0.0",",6","47.1",",,,6","","","23.09",",6","25.50",",,,6","20.68",",,,6","3882",",,,6"
"USC00516228","1930-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","579.4","6","150.9",",6","30",",6","15",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19300629","+,,6","","","19300616",",,6","19300620","+,,6","20.0",",6,29,+","","","14.0",",,6,16,","26.7",",6,20,+","1066.3","1,,,6","10.1","6","0.0",",6","110.8",",,,6","","","23.36",",6","25.85",",,,6","20.88",",,,6","3596","1,,,6"
"USC00516228","1930-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","752.9","6","173.5",",6","31",",6","14",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19300714","+,,6","","","19300715",",,6","19300725",",,6","18.3",",6,14,+","","","12.2",",,6,15,","28.3",",6,25,","1090.1",",,,6","0.0","6","0.0",",6","94.9",",,,6","","","23.93",",6","26.82",",,,6","21.04",",,,6","2862",",,,6"
"USC00516228","1930-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","953.1","6","200.2",",6","31",",6","12",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19300831","+,,6","","","19300831",",,6","19300813","+,,6","21.1",",6,31,+","","","50.8",",,6,31,","27.8",",6,13,+","871.5","1,,,6","0.0","6","0.0",",6","157.6",",,,6","","","24.79",",6","26.89",",,,6","22.69",",,,6","3206",",,,6"
"USC00516228","1930-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1144.8","6","191.7",",6","30",",6","16",",6","4",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19300921","+,,6","","","19300902",",,6","19300908","+,,6","20.6",",6,21,+","","","120.7",",,6,02,","29.4",",6,08,+","808.1","5,,,6","0.0","6","0.0",",6","376.7",",,,6","","","24.72",",6","27.36",",,,6","22.08",",,,6","2292","1,,,6"
"USC00516228","1930-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1323.1","6","178.3",",6","24",",6","13",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19301021","+,,6","","","19301005",",,6","19301005",",,6","18.9",",6,21,+","","","44.7",",,6,05,","28.9",",6,05,","","","0.0","6","0.0",",6","205.9",",,,6","","","24.09",",6","27.22",",,,6","20.95",",,,6","",""
"USC00516228","1930-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1453.8","6","130.7","1,6","25",",6","13",",6","2",",6","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","19301127",",1,6","","","19301119",",,6","19301110",",,6","14.4","1,6,27,","","","173.2",",,6,19,","28.9",",6,10,","","","0.0","6","0.0",",6","296.6",",,,6","","","22.81","1,6","26.39",",,,6","19.22","1,,,6","",""
"USC00516228","1930-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1563.4","6","109.6",",6","29",",6","12",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19301201",",,6","","","19301217",",,6","19301202",",,6","15.6",",6,01,","","","25.7",",,6,17,","28.9",",6,02,","","","0.0","6","0.0",",6","128.4",",,,6","","","21.87",",6","25.30",",,,6","18.43",",,,6","",""
"USC00516228","1931-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","91.5","6","91.5",",6","16",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19310123",",,6","","","19310108",",,6","19310124",",,6","13.3",",6,23,","","","21.3",",,6,08,","28.9",",6,24,","","","0.0","6","0.0",",6","83.2",",,,6","","","21.29",",6","25.50",",,,6","17.07",",,,6","",""
"USC00516228","1931-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","180.7","6","89.2",",6","25",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","19310205","+,,6","","","19310225",",,6","19310228","+,,6","16.1",",6,05,+","","","8.9",",,6,25,","26.7",",6,28,+","","","0.0","6","0.0",",6","59.3",",,,6","","","21.52",",6","24.47",",,,6","18.57",",,,6","",""
"USC00516228","1931-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","285.5","6","104.8",",6","18",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19310314","+,,6","","","19310331",",,6","19310328","+,,6","15.0",",6,14,+","","","38.9",",,6,31,","28.3",",6,28,+","","","0.0","6","0.0",",6","115.4",",,,6","","","21.71",",6","26.56",",,,6","16.87",",,,6","",""
"USC00516228","1931-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","380.1","6","94.6",",6","22",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19310428","+,,6","","","19310420",",,6","19310408",",,6","15.6",",6,28,+","","","27.9",",,6,20,","27.8",",6,08,","","","0.0","6","0.0",",6","85.7",",,,6","","","21.49",",6","25.15",",,,6","17.82",",,,6","",""
"USC00516228","1931-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","525.3","6","145.2",",6","24",",6","12",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19310531",",,6","","","19310530",",,6","19310502",",,6","16.7",",6,31,","","","55.4",",,6,30,","31.7",",6,02,","","","0.0","6","0.0",",6","195.6",",,,6","","","23.02",",6","26.73",",,,6","19.31",",,,6","",""
"USC00516228","1931-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","708.9","6","183.6",",6","21",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19310604","+,,6","","","19310616",",,6","19310609","+,,6","18.9",",6,04,+","","","13.7",",,6,16,","30.0",",6,09,+","","","0.0","6","0.0",",6","50.0",",,,6","","","24.45",",6","27.74",",,,6","21.17",",,,6","",""
"USC00516228","1931-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","887.7","6","178.8",",6","29",",6","17",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19310723",",,6","","","19310722",",,6","19310731","+,,6","19.4",",6,23,","","","22.1",",,6,22,","28.9",",6,31,+","","","0.0","6","0.0",",6","148.6",",,,6","","","24.10",",6","27.10",",,,6","21.10",",,,6","",""
"USC00516228","1931-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1083.1","6","195.4",",6","31",",6","21",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19310831","+,,6","","","19310819",",,6","19310818",",,6","21.1",",6,31,+","","","48.3",",,6,19,","30.6",",6,18,","","","0.0","6","0.0",",6","239.3",",,,6","","","24.64",",6","27.32",",,,6","21.95",",,,6","",""
"USC00516228","1931-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1261.4","6","178.3",",6","30",",6","20",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19310929","+,,6","","","19310907",",,6","19310904",",,6","20.6",",6,29,+","","","45.0",",,6,07,","29.4",",6,04,","","","0.0","6","0.0",",6","216.9",",,,6","","","24.28",",6","26.77",",,,6","21.78",",,,6","",""
"USC00516228","1931-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1437.7","6","176.3",",6","27",",6","15",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19311029",",,6","","","19311011",",,6","19311010","+,,6","16.7",",6,29,","","","82.6",",,6,11,","29.4",",6,10,+","","","0.0","6","0.0",",6","254.8",",,,6","","","24.02",",6","27.10",",,,6","20.94",",,,6","",""
"USC00516228","1931-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1564.8","6","127.1",",6","30",",6","16",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19311129",",,6","","","19311101",",,6","19311119",",,6","13.9",",6,29,","","","119.6",",,6,01,","27.8",",6,19,","","","0.0","6","0.0",",6","239.5",",,,6","","","22.57",",6","25.61",",,,6","19.53",",,,6","",""
"USC00516228","1931-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1623.3","6","58.5",",6","29",",6","11",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19311208",",,6","","","19311216",",,6","19311201",",,6","12.8",",6,08,","","","99.8",",,6,16,","26.7",",6,01,","","","0.0","6","0.0",",6","206.1",",,,6","","","20.22",",6","23.90",",,,6","16.54",",,,6","",""
"USC00516228","1932-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","104.1","6","104.1",",6","28",",6","19",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19320107","+,,6","","","19320105",",,6","19320106",",,6","15.6",",6,07,+","","","59.7",",,6,05,","27.8",",6,06,","","","0.0","6","0.0",",6","245.2",",,,6","","","21.69",",6","24.80",",,,6","18.58",",,,6","",""
"USC00516228","1932-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","161.1","6","57.0",",6","29",",6","19",",6","8",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","19320216",",,6","","","19320228",",,6","19320223",",,6","15.0",",6,16,","","","91.4",",,6,28,","26.1",",6,23,","","","0.0","6","0.0",",6","596.7",",,,6","","","20.30",",6","22.88",",,,6","17.72",",,,6","",""
"USC00516228","1932-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","258.8","6","97.7",",6","20",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19320307",",,6","","","19320317",",,6","19320313",",,6","12.2",",6,07,","","","17.8",",,6,17,","27.8",",6,13,","","","0.9","6","0.9",",6","95.5",",,,6","","","21.46",",6","25.15",",,,6","17.77",",,,6","",""
"USC00516228","1932-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","362.5","6","103.7",",6","26",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19320426",",,6","","","19320430",",,6","19320420",",,6","15.0",",6,26,","","","50.3",",,6,30,","27.8",",6,20,","","","0.9","6","0.0",",6","186.9",",,,6","","","21.79",",6","24.53",",,,6","19.05",",,,6","",""
"USC00516228","1932-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","496.1","6","133.6",",6","31",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19320517",",,6","","","19320501",",,6","19320525",",,6","18.3",",6,17,","","","190.8",",,6,01,","27.8",",6,25,","","","0.9","6","0.0",",6","286.4",",,,6","","","22.64",",6","25.10",",,,6","20.18",",,,6","",""
"USC00516228","1932-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","647.2","6","151.1",",6","30",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19320620",",,6","","","19320628",",,6","19320629",",,6","16.7",",6,20,","","","14.7",",,6,28,","28.3",",6,29,","","","0.9","6","0.0",",6","76.2",",,,6","","","23.37",",6","26.31",",,,6","20.43",",,,6","",""
"USC00516228","1932-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","808.3","6","161.1",",6","31",",6","18",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19320705",",,6","","","19320710",",,6","19320708",",,6","18.9",",6,05,","","","25.7",",,6,10,","28.9",",6,08,","","","0.0","6","0.0",",6","150.0",",,,6","","","23.53",",6","26.31",",,,6","20.75",",,,6","",""
"USC00516228","1932-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","978.9","6","170.6",",6","31",",6","18",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19320822","+,,6","","","19320805",",,6","19320816",",,6","18.9",",6,22,+","","","64.3",",,6,05,","28.9",",6,16,","","","0.0","6","0.0",",6","216.7",",,,6","","","23.84",",6","26.85",",,,6","20.82",",,,6","",""
"USC00516228","1932-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1144.8","6","165.9",",6","23",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19320926","+,,6","","","19320909",",,6","19320927",",,6","18.3",",6,26,+","","","36.3",",,6,09,","30.0",",6,27,","","","0.0","6","0.0",",6","99.8",",,,6","","","23.86",",6","27.66",",,,6","20.07",",,,6","",""
"USC00516228","1932-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1323.6","6","178.8",",6","25",",6","13",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19321029","+,,6","","","19321022",",,6","19321006",",,6","18.9",",6,29,+","","","13.7",",,6,22,","30.6",",6,06,","","","0.0","6","0.0",",6","100.0",",,,6","","","24.10",",6","27.51",",,,6","20.69",",,,6","",""
"USC00516228","1932-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1463.1","6","139.5",",6","29",",6","13",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19321129",",,6","","","19321117",",,6","19321108",",,6","17.8",",6,29,","","","61.0",",,6,17,","28.9",",6,08,","","","0.0","6","0.0",",6","178.0",",,,6","","","22.98",",6","26.07",",,,6","19.90",",,,6","",""
"USC00516228","1932-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1573.7","6","110.6",",6","30",",6","18",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19321208",",,6","","","19321213",",,6","19321213",",,6","16.1",",6,08,","","","58.9",",,6,13,","27.8",",6,13,","","","0.0","6","0.0",",6","212.4",",,,6","","","21.90",",6","24.98",",,,6","18.82",",,,6","",""
"USC00516228","1933-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","93.9","6","93.9",",6","29",",6","13",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19330110","+,,6","","","19330105",",,6","19330109",",,6","16.1",",6,10,+","","","40.6",",,6,05,","26.7",",6,09,","","","0.0","6","0.0",",6","134.8",",,,6","","","21.36",",6","24.34",",,,6","18.39",",,,6","",""
"USC00516228","1933-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","168.0","6","74.1",",6","26",",6","19",",6","4",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","19330206","+,,6","","","19330209",",,6","19330228","+,,6","13.3",",6,06,+","","","55.1",",,6,09,","26.7",",6,28,+","","","0.0","6","0.0",",6","306.9",",,,6","","","20.98",",6","24.09",",,,6","17.87",",,,6","",""
"USC00516228","1933-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","246.2","6","78.2",",6","29",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19330311",",,6","","","19330304",",,6","19330318",",,6","13.3",",6,11,","","","141.0",",,6,04,","27.8",",6,18,","","","0.6","6","0.6",",6","396.9",",,,6","","","20.84",",6","23.98",",,,6","17.69",",,,6","",""
"USC00516228","1933-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","341.9","6","95.7","1,6","25",",6","5",",6","0",",6","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","19330405",",1,6","","","19330414",",,6","19330412",",,6","12.8","1,6,05,","","","13.5",",,6,14,","27.2",",6,12,","","","0.6","6","0.0",",6","73.1",",,,6","","","21.61","1,6","25.05",",,,6","18.18","1,,,6","",""
"USC00516228","1933-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","473.1","6","131.2",",6","24",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19330513",",,6","","","19330508",",,6","19330512","+,,6","17.2",",6,13,","","","31.2",",,6,08,","28.3",",6,12,+","","","0.6","6","0.0",",6","90.8",",,,6","","","22.56",",6","25.57",",,,6","19.56",",,,6","",""
"USC00516228","1933-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","607.7","6","134.6",",6","30",",6","15",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19330612","+,,6","","","19330611",",,6","19330627","+,,6","18.3",",6,12,+","","","11.2",",,6,11,","26.7",",6,27,+","","","0.6","6","0.0",",6","93.9",",,,6","","","22.82",",6","25.46",",,,6","20.18",",,,6","",""
"USC00516228","1933-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","754.1","6","146.4",",6","31",",6","18",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19330729","+,,6","","","19330704",",,6","19330719","+,,6","20.0",",6,29,+","","","15.5",",,6,04,","27.8",",6,19,+","","","0.0","6","0.0",",6","117.1",",,,6","","","23.06",",6","25.75",",,,6","20.36",",,,6","",""
"USC00516228","1933-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","910.0","6","155.9",",6","28",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19330825","+,,6","","","19330821",",,6","19330825",",,6","18.9",",6,25,+","","","10.2",",,6,21,","28.3",",6,25,","","","0.0","6","0.0",",6","71.0",",,,6","","","23.36",",6","26.58",",,,6","20.15",",,,6","",""
"USC00516228","1933-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1066.6","6","156.6",",6","27",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19330930","+,,6","","","19330921",",,6","19330925",",,6","18.9",",6,30,+","","","10.7",",,6,21,","28.3",",6,25,","","","0.0","6","0.0",",6","57.8",",,,6","","","23.55",",6","26.58",",,,6","20.53",",,,6","",""
"USC00516228","1933-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1219.7","6","153.1",",6","23",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19331009",",,6","","","19331028",",,6","19331020",",,6","15.6",",6,09,","","","11.4",",,6,28,","30.6",",6,20,","","","0.0","6","0.0",",6","51.1",",,,6","","","23.27",",6","27.30",",,,6","19.24",",,,6","",""
"USC00516228","1933-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1312.5","6","92.8",",6","21",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19331128",",,6","","","19331102",",,6","19331114",",,6","12.8",",6,28,","","","20.3",",,6,02,","28.9",",6,14,","","","0.0","6","0.0",",6","70.3",",,,6","","","21.43",",6","26.12",",,,6","16.74",",,,6","",""
"USC00516228","1933-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1425.1","6","112.6",",6","28",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19331210",",,6","","","19331222",",,6","19331226",",,6","14.4",",6,10,","","","116.8",",,6,22,","27.8",",6,26,","","","0.0","6","0.0",",6","319.4",",,,6","","","21.97",",6","25.59",",,,6","18.35",",,,6","",""
"USC00516228","1934-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","106.1","6","106.1",",6","30",",6","14",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19340119","+,,6","","","19340123",",,6","19340125",",,6","16.1",",6,19,+","","","58.4",",,6,23,","30.6",",6,25,","","","0.0","6","0.0",",6","233.5",",,,6","","","21.76",",6","25.06",",,,6","18.45",",,,6","",""
"USC00516228","1934-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","185.3","6","79.2",",6","22",",6","7",",6","5",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","19340211","+,,6","","","19340210",",,6","19340227","+,,6","14.4",",6,11,+","","","42.2",",,6,10,","27.8",",6,27,+","","","0.0","6","0.0",",6","183.8",",,,6","","","21.16",",6","25.28",",,,6","17.04",",,,6","",""
"USC00516228","1934-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","268.7","6","83.4",",6","27",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19340327",",,6","","","19340310",",,6","19340321",",,6","13.9",",6,27,","","","19.6",",,6,10,","28.9",",6,21,","","","0.0","6","0.0",",6","93.1",",,,6","","","21.02",",6","25.20",",,,6","16.85",",,,6","",""
"USC00516228","1934-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","311.7","6","43.0",",6","25",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19340408","+,,6","","","19340426",",,6","19340423",",,6","12.8",",6,08,+","","","69.1",",,6,26,","26.1",",6,23,","","","2.5","6","2.5",",6","167.8",",,,6","","","19.69",",6","23.44",",,,6","15.93",",,,6","",""
